nom,code,codeDepartement,siren,codeEpci,codeRegion,codesPostaux,population
Saint-Laurent-la-Conche,42251,42,214202517,200065894,84,['42210'],579
Saint-Laurent-Rochefort,42252,42,214202525,200065886,84,['42130'],255
Saint-Léger-sur-Roanne,42253,42,214202533,200035731,84,['42155'],1161
Saint-Marcel-de-Félines,42254,42,214202541,200065894,84,['42122'],792
Saint-Marcel-d'Urfé,42255,42,214202558,244200820,84,['42430'],278
Saint-Marcellin-en-Forez,42256,42,214202566,200065886,84,['42680'],5027
Saint-Martin-d'Estréaux,42257,42,214202574,200035731,84,['42620'],841
Saint-Martin-la-Plaine,42259,42,214202590,244200770,84,['42800'],3799
Saint-Martin-la-Sauveté,42260,42,214202608,244200614,84,['42260'],887
Saint-Martin-Lestra,42261,42,214202616,200065894,84,['42110'],907
Saint-Maurice-en-Gourgois,42262,42,214202624,244200770,84,['42240'],1819
Saint-Médard-en-Forez,42264,42,214202640,200065894,84,['42330'],965
Saint-Michel-sur-Rhône,42265,42,214202657,244200895,84,['42410'],869
Saint-Nizier-de-Fornas,42266,42,214202665,244200770,84,['42380'],660
Saint-Nizier-sous-Charlieu,42267,42,214202673,200035202,84,['42190'],1695
Vézelin-sur-Loire,42268,42,200081347,244200614,84,"['42260', '42590']",803
Saint-Paul-d'Uzore,42269,42,214202699,200065886,84,['42600'],181
Saint-Paul-en-Cornillon,42270,42,214202707,244200770,84,['42240'],1354
Saint-Paul-en-Jarez,42271,42,214202715,244200770,84,['42740'],4793
Saint-Pierre-de-Bœuf,42272,42,214202723,244200895,84,['42520'],1697
Saint-Pierre-la-Noaille,42273,42,214202731,200035202,84,['42190'],388
Saint-Polgues,42274,42,214202749,244200614,84,['42260'],263
Saint-Priest-en-Jarez,42275,42,214202756,244200770,84,['42270'],6088
Saint-Priest-la-Prugne,42276,42,214202764,244200820,84,['42830'],424
Saint-Priest-la-Roche,42277,42,214202772,244200630,84,['42590'],337
Saint-Priest-la-Vêtre,42278,42,214202780,200065886,84,['42440'],142
Saint-Just-Saint-Rambert,42279,42,214202798,200065886,84,['42170'],15239
Saint-Régis-du-Coin,42280,42,214202806,244200622,84,['42660'],411
Saint-Rirand,42281,42,214202814,200035731,84,['42370'],132
Saint-Romain-d'Urfé,42282,42,214202822,244200820,84,['42430'],239
Saint-Romain-en-Jarez,42283,42,214202830,244200770,84,['42800'],1214
Saint-Romain-la-Motte,42284,42,214202848,200035731,84,['42640'],1419
Saint-Romain-le-Puy,42285,42,214202855,200065886,84,['42610'],4099
Saint-Romain-les-Atheux,42286,42,214202863,244200622,84,['42660'],948
Saint-Sauveur-en-Rue,42287,42,214202871,244200622,84,['42220'],1086
Saint-Sixte,42288,42,214202889,200065886,84,['42130'],699
Saint-Symphorien-de-Lay,42289,42,214202897,244200630,84,['42470'],1923
Saint-Thomas-la-Garde,42290,42,214202905,200065886,84,['42600'],591
Saint-Victor-sur-Rhins,42293,42,214202939,244200630,84,['42630'],1207
Saint-Vincent-de-Boisset,42294,42,214202947,200035731,84,['42120'],979
Les Salles,42295,42,214202954,244200820,84,['42440'],561
Salt-en-Donzy,42296,42,214202962,200065894,84,['42110'],552
Salvizinet,42297,42,214202970,200065894,84,['42110'],598
Sauvain,42298,42,214202988,200065886,84,['42990'],373
Savigneux,42299,42,214202996,200065886,84,['42600'],3448
Sevelinges,42300,42,214203002,200035202,84,['42460'],646
Soleymieux,42301,42,214203010,200065886,84,['42560'],707
Sorbiers,42302,42,214203028,244200770,84,['42290'],8009
Souternon,42303,42,214203036,244200614,84,['42260'],265
Sury-le-Comtal,42304,42,214203044,200065886,84,['42450'],6706
La Talaudière,42305,42,214203051,244200770,84,['42350'],7044
Tarentaise,42306,42,214203069,244200622,84,['42660'],492
Tartaras,42307,42,214203077,244200770,84,['42800'],926
La Terrasse-sur-Dorlay,42308,42,214203085,244200770,84,['42740'],772
Thélis-la-Combe,42310,42,214203101,244200622,84,['42220'],144
La Tour-en-Jarez,42311,42,214203119,244200770,84,['42580'],1462
La Tourette,42312,42,214203127,200065886,84,['42380'],623
Trelins,42313,42,214203135,200065886,84,['42130'],667
La Tuilière,42314,42,214203143,244200820,84,['42830'],285
Unias,42315,42,214203150,200065886,84,['42210'],424
Unieux,42316,42,214203168,244200770,84,['42240'],8448
Urbise,42317,42,214203176,200035731,84,['42310'],122
Usson-en-Forez,42318,42,214203184,200065886,84,['42550'],1490
Valeille,42319,42,214203192,200065894,84,['42110'],690
Valfleury,42320,42,214203200,244200770,84,['42320'],707
La Valla-sur-Rochefort,42321,42,214203218,200065886,84,['42111'],102
La Valla-en-Gier,42322,42,214203226,244200770,84,['42131'],1082
Veauche,42323,42,214203234,200065894,84,['42340'],9001
Veauchette,42324,42,214203242,200065886,84,['42340'],1193
Vendranges,42325,42,214203259,244200630,84,['42590'],382
Véranne,42326,42,214203267,244200895,84,['42520'],898
Vérin,42327,42,214203275,244200895,84,['42410'],663
Verrières-en-Forez,42328,42,214203283,200065886,84,['42600'],719
La Versanne,42329,42,214203291,244200622,84,['42220'],379
Villars,42330,42,214203309,244200770,84,['42390'],7861
Villemontais,42331,42,214203317,200035731,84,['42155'],1024
Villerest,42332,42,214203325,200035731,84,['42300'],5097
Villers,42333,42,214203333,200035202,84,['42460'],591
Violay,42334,42,214203341,200065894,84,['42780'],1235
Viricelles,42335,42,214203358,200066587,84,['42140'],445
Virigneux,42336,42,214203366,200066587,84,['42140'],632
Vivans,42337,42,214203374,200035731,84,['42310'],224
Vougy,42338,42,214203382,200035202,84,['42720'],1497
Chausseterre,42339,42,214203390,244200820,84,['42430'],214
Agnat,43001,43,214300014,200085728,84,['43100'],174
Aiguilhe,43002,43,214300022,200073419,84,['43000'],1454
Allègre,43003,43,214300030,200073419,84,['43270'],873
Alleyrac,43004,43,214300048,200073401,84,['43150'],119
Alleyras,43005,43,214300055,244301123,84,['43580'],153
Ally,43006,43,214300063,200073393,84,['43380'],128
Araules,43007,43,214300071,244301016,84,['43200'],604
Arlempdes,43008,43,214300089,244301123,84,['43490'],142
Arlet,43009,43,214300097,200073393,84,['43380'],23
Arsac-en-Velay,43010,43,214300105,200073419,84,['43700'],1200
Aubazat,43011,43,214300113,200073393,84,['43380'],180
Aurec-sur-Loire,43012,43,214300121,244301131,84,['43110'],6166
Vissac-Auteyrac,43013,43,214300139,200073393,84,['43300'],303
Autrac,43014,43,214300147,200085728,84,['43450'],53
Auvers,43015,43,214300154,200073393,84,['43300'],49
Auzon,43016,43,214300162,244301099,84,['43390'],905
Azérat,43017,43,214300170,244301099,84,['43390'],287
Bains,43018,43,214300188,200073419,84,['43370'],1388
Barges,43019,43,214300196,244301123,84,['43340'],110
Bas-en-Basset,43020,43,214300204,200073427,84,['43210'],4461
Beaulieu,43021,43,214300212,200073419,84,['43800'],1043
Beaumont,43022,43,214300220,200085728,84,['43100'],270
Beaune-sur-Arzon,43023,43,214300238,200073419,84,['43500'],207
Beaux,43024,43,214300246,244301016,84,['43200'],849
Beauzac,43025,43,214300253,200073427,84,['43590'],2986
Bellevue-la-Montagne,43026,43,214300261,200073419,84,['43350'],448
Berbezit,43027,43,214300279,200073393,84,['43160'],44
Bessamorel,43028,43,214300287,244301016,84,['43200'],480
La Besseyre-Saint-Mary,43029,43,214300295,200073393,84,['43170'],99
Blanzac,43030,43,214300303,200073419,84,['43350'],405
Blassac,43031,43,214300311,200073393,84,['43380'],134
Blavozy,43032,43,214300329,200073419,84,['43700'],1703
Blesle,43033,43,214300337,200085728,84,['43450'],634
Boisset,43034,43,214300345,200073427,84,['43500'],358
Bonneval,43035,43,214300352,200073419,84,['43160'],76
Borne,43036,43,214300360,200073419,84,['43350'],406
Le Bouchet-Saint-Nicolas,43037,43,214300378,244301123,84,['43510'],280
Bournoncle-Saint-Pierre,43038,43,214300386,200085728,84,['43360'],1002
Le Brignon,43039,43,214300394,200073419,84,['43370'],610
Brioude,43040,43,214300402,200085728,84,['43100'],6537
Brives-Charensac,43041,43,214300410,200073419,84,['43700'],4238
Cayres,43042,43,214300428,244301123,84,['43510'],700
Céaux-d'Allègre,43043,43,214300436,200073419,84,['43270'],475
Cerzat,43044,43,214300444,200073393,84,['43380'],207
Ceyssac,43045,43,214300451,200073419,84,['43000'],431
Chadrac,43046,43,214300469,200073419,84,['43770'],2429
Chadron,43047,43,214300477,200073401,84,['43150'],336
La Chaise-Dieu,43048,43,214300485,200073419,84,['43160'],608
Chamalières-sur-Loire,43049,43,214300493,200073419,84,['43800'],497
Chambezon,43050,43,214300501,244301099,84,['43410'],126
Le Chambon-sur-Lignon,43051,43,214300519,244301107,84,['43400'],2420
Champagnac-le-Vieux,43052,43,214300527,244301099,84,['43440'],190
Champclause,43053,43,214300535,200073401,84,"['43260', '43430']",205
Chanaleilles,43054,43,214300543,200073393,84,['43170'],173
Chaniat,43055,43,214300550,200085728,84,['43100'],162
Chanteuges,43056,43,214300568,200073393,84,['43300'],419
La Chapelle-Bertin,43057,43,214300576,200073419,84,['43270'],47
La Chapelle-d'Aurec,43058,43,214300584,200073427,84,['43120'],1072
La Chapelle-Geneste,43059,43,214300592,200073419,84,['43160'],110
Charraix,43060,43,214300600,200073393,84,['43300'],67
Chaspinhac,43061,43,214300618,200073419,84,['43700'],868
Chaspuzac,43062,43,214300626,200073419,84,['43320'],810
Chassagnes,43063,43,214300634,200073393,84,['43230'],155
Chassignolles,43064,43,214300642,244301099,84,['43440'],65
Chastel,43065,43,214300659,200073393,84,['43300'],120
Chaudeyrolles,43066,43,214300667,200073401,84,['43430'],121
Chavaniac-Lafayette,43067,43,214300675,200073393,84,['43230'],266
Chazelles,43068,43,214300683,200073393,84,['43300'],32
Chenereilles,43069,43,214300691,244301107,84,['43190'],310
Chilhac,43070,43,214300709,200073393,84,['43380'],167
Chomelix,43071,43,214300717,200073419,84,['43500'],462
La Chomette,43072,43,214300725,200073393,84,['43230'],153
Cistrières,43073,43,214300733,200073419,84,['43160'],132
Cohade,43074,43,214300741,200085728,84,['43100'],875
Collat,43075,43,214300758,200073393,84,['43230'],72
Connangles,43076,43,214300766,200073419,84,['43160'],132
Costaros,43077,43,214300774,244301123,84,['43490'],543
Coubon,43078,43,214300782,200073419,84,['43700'],3216
Couteuges,43079,43,214300790,200073393,84,['43230'],296
Craponne-sur-Arzon,43080,43,214300808,200073419,84,['43500'],1968
Cronce,43082,43,214300824,200073393,84,['43300'],69
Cubelles,43083,43,214300832,200073393,84,['43170'],149
Cussac-sur-Loire,43084,43,214300840,200073419,84,['43370'],1673
Desges,43085,43,214300857,200073393,84,['43300'],55
Domeyrat,43086,43,214300865,200073393,84,['43230'],171
Dunières,43087,43,214300873,244300307,84,['43220'],2665
Espalem,43088,43,214300881,200085728,84,['43450'],331
Espaly-Saint-Marcel,43089,43,214300899,200073419,84,['43000'],3521
Esplantas-Vazeilles,43090,43,200059376,200073393,84,"['43170', '43580']",127
Les Estables,43091,43,214300915,200073401,84,['43150'],319
Fay-sur-Lignon,43092,43,214300923,200073401,84,['43430'],358
Félines,43093,43,214300931,200073419,84,['43160'],317
Ferrussac,43094,43,214300949,200073393,84,['43300'],80
Fix-Saint-Geneys,43095,43,214300956,200073419,84,['43320'],139
Fontannes,43096,43,214300964,200085728,84,['43100'],886
Freycenet-la-Cuche,43097,43,214300972,200073401,84,['43150'],105
Freycenet-la-Tour,43098,43,214300980,200073401,84,['43150'],109
Frugerès-les-Mines,43099,43,214300998,244301099,84,['43250'],552
Frugières-le-Pin,43100,43,214301004,200085728,84,['43230'],181
Goudet,43101,43,214301012,200073401,84,['43150'],56
Grazac,43102,43,214301020,244301016,84,['43200'],1114
Grenier-Montgon,43103,43,214301038,200085728,84,['43450'],112
Grèzes,43104,43,214301046,200073393,84,['43170'],193
Javaugues,43105,43,214301053,200085728,84,['43100'],179
Jax,43106,43,214301061,200073393,84,['43230'],145
Josat,43107,43,214301079,200073393,84,['43230'],84
Jullianges,43108,43,214301087,200073419,84,['43500'],437
Lafarre,43109,43,214301095,244301123,84,['43490'],78
Lamothe,43110,43,214301103,200085728,84,['43100'],838
Landos,43111,43,214301111,244301123,84,['43340'],872
Langeac,43112,43,214301129,200073393,84,['43300'],3451
Lantriac,43113,43,214301137,200073401,84,['43260'],1929
Lapte,43114,43,214301145,244301016,84,['43200'],1736
Laussonne,43115,43,214301152,200073401,84,['43150'],1015
Laval-sur-Doulon,43116,43,214301160,200073419,84,['43440'],63
Lavaudieu,43117,43,214301178,200085728,84,['43100'],250
Lavoûte-Chilhac,43118,43,214301186,200073393,84,['43380'],266
Lavoûte-sur-Loire,43119,43,214301194,200073419,84,['43800'],829
Lempdes-sur-Allagnon,43120,43,214301202,244301099,84,['43410'],1317
Léotoing,43121,43,214301210,200085728,84,['43410'],215
Lissac,43122,43,214301228,200073419,84,['43350'],292
Lorlanges,43123,43,214301236,200085728,84,['43360'],403
Loudes,43124,43,214301244,200073419,84,['43320'],938
Lubilhac,43125,43,214301251,200085728,84,['43100'],88
Malrevers,43126,43,214301269,200073419,84,['43800'],762
Malvalette,43127,43,214301277,200073427,84,['43210'],858
Malvières,43128,43,214301285,200073419,84,['43160'],137
Le Mas-de-Tence,43129,43,214301293,244301107,84,['43190'],152
Mazet-Saint-Voy,43130,43,214301301,244301107,84,['43520'],1111
Mazerat-Aurouze,43131,43,214301319,200073393,84,['43230'],196
Mazeyrat-d'Allier,43132,43,214301327,200073393,84,['43300'],1441
Mercœur,43133,43,214301335,200073393,84,['43100'],142
Mézères,43134,43,214301343,200073419,84,['43800'],146
Le Monastier-sur-Gazeille,43135,43,214301350,200073401,84,['43150'],1754
Monistrol-d'Allier,43136,43,214301368,200073419,84,['43580'],213
Monistrol-sur-Loire,43137,43,214301376,200073427,84,['43120'],8962
Monlet,43138,43,214301384,200073419,84,['43270'],414
Montclard,43139,43,214301392,200073393,84,['43230'],54
Le Monteil,43140,43,214301400,200073419,84,['43700'],682
Montfaucon-en-Velay,43141,43,214301418,244300307,84,['43290'],1152
Montregard,43142,43,214301426,244300307,84,['43290'],581
Montusclat,43143,43,214301434,200073401,84,['43260'],126
Moudeyres,43144,43,214301442,200073401,84,['43150'],100
Ouides,43145,43,214301459,244301123,84,['43510'],54
Paulhac,43147,43,214301475,200085728,84,['43100'],640
Paulhaguet,43148,43,214301483,200073393,84,['43230'],864
Pébrac,43149,43,214301491,200073393,84,['43300'],117
Le Pertuis,43150,43,214301509,200073419,84,['43200'],474
Pinols,43151,43,214301517,200073393,84,['43300'],189
Polignac,43152,43,214301525,200073419,84,['43000'],2818
Pont-Salomon,43153,43,214301533,244301131,84,['43330'],1889
Pradelles,43154,43,214301541,244301123,84,['43420'],545
Prades,43155,43,214301558,200073393,84,['43300'],61
Présailles,43156,43,214301566,200073401,84,['43150'],114
Le Puy-en-Velay,43157,43,214301574,200073419,84,['43000'],18947
Queyrières,43158,43,214301582,200073401,84,['43260'],347
Raucoules,43159,43,214301590,244300307,84,['43290'],941
Rauret,43160,43,214301608,244301123,84,['43340'],196
Retournac,43162,43,214301624,244301016,84,['43130'],2986
Riotord,43163,43,214301632,244300307,84,['43220'],1182
Roche-en-Régnier,43164,43,214301640,200073419,84,['43810'],479
Rosières,43165,43,214301657,200073419,84,['43800'],1528
Saint-André-de-Chalencon,43166,43,214301665,200073427,84,['43130'],380
Saint-Arcons-d'Allier,43167,43,214301673,200073393,84,['43300'],196
Saint-Arcons-de-Barges,43168,43,214301681,244301123,84,['43420'],116
Saint-Austremoine,43169,43,214301699,200073393,84,['43380'],51
Saint-Beauzire,43170,43,214301707,200085728,84,['43100'],453
Saint-Bérain,43171,43,214301715,200073393,84,['43300'],81
Saint-Bonnet-le-Froid,43172,43,214301723,244300307,84,['43290'],215
Saint-Christophe-d'Allier,43173,43,214301731,244301123,84,['43340'],92
Saint-Christophe-sur-Dolaison,43174,43,214301749,200073419,84,['43370'],948
Saint-Cirgues,43175,43,214301756,200073393,84,['43380'],165
Saint-Didier-en-Velay,43177,43,214301772,244301131,84,['43140'],3459
Saint-Didier-sur-Doulon,43178,43,214301780,200073393,84,['43440'],194
Saint-Étienne-du-Vigan,43180,43,214301806,244301123,84,['43420'],96
Saint-Étienne-Lardeyrol,43181,43,214301814,200073419,84,['43260'],752
Saint-Étienne-sur-Blesle,43182,43,214301822,200085728,84,['43450'],53
Sainte-Eugénie-de-Villeneuve,43183,43,214301830,200073393,84,['43230'],115
Saint-Ferréol-d'Auroure,43184,43,214301848,244301131,84,['43330'],2468
Sainte-Florine,43185,43,214301855,244301099,84,['43250'],3226
Saint-Front,43186,43,214301863,200073401,84,['43550'],406
Saint-Geneys-près-Saint-Paulien,43187,43,214301871,200073419,84,['43350'],321
Saint-Georges-d'Aurac,43188,43,214301889,200073393,84,['43230'],476
Saint-Georges-Lagricol,43189,43,214301897,200073419,84,['43500'],520
Saint-Germain-Laprade,43190,43,214301905,200073419,84,['43700'],3597
Saint-Géron,43191,43,214301913,200085728,84,['43360'],245
Saint-Haon,43192,43,214301921,244301123,84,['43340'],281
Saint-Hilaire,43193,43,214301939,244301099,84,['43390'],161
Saint-Hostien,43194,43,214301947,200073419,84,['43260'],697
Saint-Ilpize,43195,43,214301954,200085728,84,['43380'],185
Saint-Jean-d'Aubrigoux,43196,43,214301962,200073419,84,['43500'],177
Saint-Jean-de-Nay,43197,43,214301970,200073419,84,['43320'],346
Saint-Jean-Lachalm,43198,43,214301988,244301123,84,['43510'],298
Saint-Jeures,43199,43,214301996,244301107,84,['43200'],967
Saint-Julien-Chapteuil,43200,43,214302002,200073401,84,['43260'],2010
Saint-Julien-d'Ance,43201,43,214302010,200073419,84,['43500'],246
Saint-Julien-des-Chazes,43202,43,214302028,200073393,84,['43300'],65
Saint-Julien-du-Pinet,43203,43,214302036,244301016,84,['43200'],490
Saint-Julien-Molhesabate,43204,43,214302044,244300307,84,['43220'],171
Saint-Just-Malmont,43205,43,214302051,244301131,84,['43240'],4240
Saint-Just-près-Brioude,43206,43,214302069,200085728,84,['43100'],404
Saint-Laurent-Chabreuges,43207,43,214302077,200085728,84,['43100'],248
Sainte-Marguerite,43208,43,214302085,200073393,84,['43230'],41
Saint-Martin-de-Fugères,43210,43,214302101,200073401,84,['43150'],236
Saint-Maurice-de-Lignon,43211,43,214302119,244301016,84,['43200'],2623
Saint-Pal-de-Chalencon,43212,43,214302127,200073427,84,['43500'],1004
Saint-Pal-de-Mons,43213,43,214302135,200073427,84,['43620'],2300
Saint-Pal-de-Senouire,43214,43,214302143,200073393,84,['43160'],110
Saint-Paul-de-Tartas,43215,43,214302150,244301123,84,['43420'],184
Saint-Paulien,43216,43,214302168,200073419,84,['43350'],2428
Saint-Pierre-du-Champ,43217,43,214302176,200073419,84,['43810'],544
Saint-Pierre-Eynac,43218,43,214302184,200073401,84,['43260'],1196
Saint-Préjet-Armandon,43219,43,214302192,200073393,84,['43230'],114
Saint-Préjet-d'Allier,43220,43,214302200,200073419,84,['43580'],174
Saint-Privat-d'Allier,43221,43,200065944,200073419,84,['43580'],397
Saint-Privat-du-Dragon,43222,43,214302226,200073393,84,['43380'],165
