code,population
29156,2089
29158,5139
29159,865
29160,8545
29161,3223
29162,3579
29163,3190
29165,3615
29166,502
29167,1989
29168,1230
29169,3196
29170,4195
29171,3855
29172,2245
29173,2449
29174,6300
29175,2130
29176,1787
29177,3924
29178,6333
29179,3750
29180,894
29181,3009
29182,1061
29183,716
29184,2539
29185,3522
29186,1620
29187,794
29188,2724
29189,13277
29190,4299
29191,3432
29192,1774
29193,1449
29195,6633
29196,2173
29197,3940
29198,1824
29199,5082
29201,2143
29202,1296
29204,2134
29205,1171
29206,2297
29207,4510
29208,1253
29209,3851
29210,2879
29211,654
29212,13558
29213,1775
29214,683
29215,2945
29216,4196
29217,2831
29218,1566
29220,8392
29221,1764
29222,398
29224,1214
29225,2157
29226,1485
29227,1473
29228,650
29229,1112
29230,1665
29232,63473
29233,12077
29234,2911
29235,11710
29236,4240
29237,1810
29238,830
29239,3362
29240,960
29241,7594
29243,459
29244,829
29245,1572
29246,216
29247,3521
29248,851
29249,713
29250,750
29251,662
29252,923
29254,4707
29255,939
29256,754
29257,2067
29259,6743
29260,8276
29261,214
29262,784
29263,1124
29264,786
29265,1052
29266,3059
29267,722
29268,1916
29269,1027
29270,1667
29271,887
29272,3308
29273,2385
29274,5245
29275,739
29276,1182
29277,2304
29278,1757
29279,2878
29280,2102
29281,998
29282,363
29284,2410
29285,523
29286,244
29287,975
29288,615
29289,112
29290,691
29291,955
29292,314
29293,7058
29294,644
29295,511
29296,1400
29297,2329
29298,574
29299,329
29300,1608
29301,401
29302,3617
2A001,3277
2A004,72647
2A006,3562
2A008,1785
2A011,54
2A014,74
2A017,1795
2A018,159
2A019,54
2A021,77
2A022,80
2A024,185
2A026,193
2A027,53
2A028,146
2A031,517
2A032,4250
2A035,159
2A038,52
2A040,372
2A041,3204
2A048,503
2A056,105
2A060,76
2A061,114
2A062,375
2A064,31
2A065,1280
2A066,60
2A070,384
2A071,219
2A085,1492
2A089,133
2A090,722
2A091,175
2A092,1151
2A094,73
2A098,724
2A099,278
2A100,67
2A103,2032
2A104,1353
2A108,213
2A114,1559
2A115,151
2A117,83
2A118,209
2A119,140
2A127,91
2A128,93
2A129,53
2A130,3398
2A131,158
2A132,153
2A133,152
2A139,1889
2A141,128
2A142,674
2A144,102
2A146,52
2A154,106
2A158,28
2A160,259
2A163,559
2A174,101
2A181,628
2A186,218
2A189,1217
2A191,119
2A196,50
2A197,98
2A198,511
2A200,134
2A203,95
2A204,96
2A209,2038
2A211,564
2A212,461
2A215,901
2A228,1945
2A232,278
2A240,114
2A247,11040
2A249,3705
2A253,51
2A254,195
2A258,61
2A259,65
2A262,50
2A266,89
2A268,81
2A269,1411
2A270,352
2A271,3309
2A272,3408
2A276,563
2A278,81
2A279,120
2A282,152
2A284,372
2A285,72
2A288,1556
2A295,125
2A300,1077
2A308,381
2A310,102
2A312,387
2A322,87
2A323,405
2A324,394
2A326,121
2A330,501
2A331,59
2A336,522
2A345,606
2A348,929
2A349,854
2A351,403
2A357,48
2A358,52
2A359,219
2A360,128
2A362,2755
2A363,66
2B002,235
2B003,26
2B005,27
2B007,204
2B009,2185
2B010,358
2B012,52
2B013,25
2B015,25
2B016,556
2B020,597
2B023,115
2B025,82
2B029,297
2B030,132
2B033,48296
2B034,696
2B036,87
2B037,7732
2B039,228
2B042,9254
2B043,1602
2B045,66
2B046,154
2B047,268
2B049,2520
2B050,5766
2B051,70
2B052,20
2B053,19
2B054,185
2B055,116
2B057,312
2B058,316
2B059,112
2B063,39
2B067,35
2B068,25
2B069,116
2B072,55
2B073,109
2B074,395
2B075,72
2B077,697
2B078,28
2B079,499
2B080,139
2B081,42
2B082,38
2B083,154
2B084,244
2B086,185
2B087,2182
2B088,214
2B093,901
2B095,127
2B096,7549
2B097,51
2B101,80
2B102,80
2B105,108
2B106,12
2B107,145
2B109,236
2B110,67
2B111,51
2B112,236
2B113,56
2B116,29
2B120,5772
2B121,373
2B122,59
2B123,4215
2B124,207
2B125,53
2B126,70
2B134,3224
2B135,315
2B136,149
2B137,22
2B138,149
2B140,107
2B143,1104
2B145,208
2B147,111
2B148,6036
2B149,84
2B150,1237
2B152,848
2B153,119
2B155,49
2B156,26
2B157,30
2B159,80
2B161,64
2B162,709
2B164,22
2B165,337
2B166,644
2B167,425
2B168,2000
2B169,971
2B170,107
2B171,34
2B172,565
2B173,257
2B175,114
2B176,76
2B177,59
2B178,71
2B179,62
2B180,79
2B182,264
2B183,93
2B184,93
2B185,1795
2B187,131
2B188,538
2B190,185
2B192,147
2B193,600
2B194,26
2B195,123
2B199,185
2B201,197
2B202,24
2B205,881
2B206,38
2B207,3366
2B208,108
2B210,114
2B213,59
2B214,19
2B216,19
2B217,44
2B218,99
2B219,83
2B220,132
2B221,16
2B222,38
2B223,496
2B224,658
2B225,99
2B226,59
2B227,33
2B229,349
2B230,111
2B231,109
2B233,167
2B234,17
2B235,85
2B236,183
2B238,208
2B239,214
2B241,32
2B242,699
2B243,42
2B244,42
2B245,43
2B246,191
2B248,45
2B250,149
2B251,3719
2B252,181
2B255,40
2B256,28
2B257,160
2B260,152
2B261,538
2B263,69
2B264,59
2B265,413
2B267,45
2B273,43
2B274,90
2B275,73
2B277,334
2B280,106
2B281,1151
2B283,730
2B286,882
2B287,142
2B289,116
2B290,277
2B291,34
2B292,66
2B293,206
2B296,136
2B297,55
2B298,1688
2B299,105
2B301,57
2B302,88
2B303,758
2B304,142
2B305,2920
2B306,118
2B307,1519
2B309,1971
2B311,787
2B313,2037
2B314,338
2B315,284
2B316,1000
2B317,59
2B318,581
2B319,811
2B320,283
2B321,15
2B327,184
2B328,97
2B329,111
2B332,238
2B333,146
2B334,107
2B335,352
2B337,141
2B338,28
2B339,28
2B340,117
2B341,690
2B342,2520
2B343,1795
2B344,42
2B346,3032
2B347,268
2B350,212
2B352,207
2B353,3278
2B354,428
2B355,352
2B356,146
2B361,298
2B364,36
2B365,102
2B366,104
30001,525
30002,770
30003,8664
30004,3339
30005,218
30006,5729
30007,42867
30008,984
30009,173
30010,3335
30011,8507
30012,4172
30013,448
30014,1044
30015,143
30016,278
30017,212
30018,530
30019,2952
30020,2347
30021,321
30022,178
30023,788
30024,451
30025,230
30026,1067
30027,2570
30028,18072
30029,1616
30030,358
30031,202
30032,15659
30033,5323
30034,7550
30035,240
30036,3452
30037,2766
30038,326
30039,2315
30040,127
30041,1233
30042,2568
30043,585
30044,84
30045,392
30046,989
30047,6238
30048,183
30049,371
30050,167
30051,1336
30052,658
30053,762
30054,303
30055,678
30056,329
30057,1710
30058,218
30059,2467
30060,4118
30061,2432
30062,5914
30064,134
30065,466
30066,559
30067,416
30068,905
30069,516
30070,770
30071,413
30072,481
30073,1679
30074,26
30075,4372
30076,849
30077,1652
30079,257
30080,891
30081,966
30082,4190
30083,2419
30084,607
30085,1066
30086,666
30087,226
30088,677
30089,1736
30090,263
30091,1666
30092,1701
30093,101
30094,150
30095,609
30096,935
30097,280
30098,436
30099,237
30100,705
30101,656
30102,539
30103,951
30104,752
30105,138
30106,750
30107,605
30108,155
30109,470
30110,365
30111,446
30112,1733
30113,233
30114,682
30115,247
30116,1073
30117,2748
30119,157
30120,1088
30121,264
30122,723
30123,3596
30124,212
30125,5035
30126,734
30127,1071
30128,4048
30129,692
30130,824
30131,1108
30132,4955
30133,8356
30134,310
30135,3811
30136,1152
30137,138
30138,2239
30139,339
30140,1093
30141,6327
30142,1116
30143,214
30144,458
30145,1651
30146,1491
30147,1535
30148,329
30149,922
30150,264
30151,499
30152,2061
30153,124
30154,389
30155,7092
30156,8564
30158,436
30159,779
30160,266
30161,204
30162,669
30163,171
30164,725
30165,1195
30166,2542
30167,791
30168,623
30169,5821
30170,912
30171,1209
30172,767
30173,1760
30174,1389
30175,188
30176,191
30177,647
30178,1521
30179,3149
30180,566
30181,471
30182,1388
30183,656
30184,1534
30185,1486
30186,2021
30187,304
30188,712
30189,147496
30191,1183
30192,435
30193,711
30194,277
30195,34
30196,468
30197,284
30198,249
30199,55
30200,943
30201,372
30202,10482
30203,330
30204,358
30205,248
30206,4171
30207,739
30208,46
30209,3883
30210,3333
30211,4135
30212,2255
30213,20
30214,2066
30215,406
30216,834
30217,7775
30218,253
30219,106
30220,264
30221,5531
30222,177
30223,4325
30224,607
30225,1610
30226,1245
30227,3324
30228,1740
30229,603
30230,590
30231,361
30232,438
30233,660
30234,284
30235,851
30236,115
30237,648
30238,66
30239,572
30240,388
30241,1979
30242,160
30243,7106
30244,354
30245,800
30246,107
30247,292
30248,462
30249,1073
30250,401
30251,540
30252,214
30253,1169
30254,1999
30255,3067
30256,781
30257,1997
30258,14197
30259,4598
30260,1096
30261,249
30262,253
30263,3752
30264,175
30265,241
30266,852
30267,523
30268,605
30269,2436
30270,1539
30271,727
30272,144
30273,1440
30274,3417
30275,322
30276,3576
30277,500
30278,2968
30279,672
30280,369
30281,1641
30282,867
30283,183
30284,4592
30285,756
30286,778
30287,664
30288,1269
30289,87
30290,1840
30291,303
30292,467
30293,349
30294,5373
30295,3049
30296,156
30297,221
30298,505
30299,1112
30300,541
30301,313
30302,2166
30303,844
30304,188
30305,3651
30306,553
30307,2507
30308,793
30309,348
30310,282
30311,1893
30312,2045
30313,776
30314,239
30315,2112
30316,242
30317,1782
30318,207
30319,627
30320,157
30321,5053
30322,262
30323,121
30324,883
30325,1308
30326,2029
30327,55
30328,1035
30329,438
30330,947
30331,1803
30332,111
30333,4542
30334,8390
30335,137
30336,1375
30337,417
30338,139
30339,1419
30340,611
30341,11465
30342,1261
30343,600
30344,5465
30345,347
30346,1785
30347,1360
30348,1824
30349,561
30350,3708
30351,12848
30352,1832
30353,67
30354,196
30355,1029
30356,2836
31001,120
31002,242
31003,1271
31004,2721
31005,291
31006,226
31007,62
31008,258
31009,187
31010,90
31011,273
31012,97
31013,354
31014,86
31015,22
31017,102
31018,228
31019,31
31020,888
31021,124
31022,9245
31023,311
31024,418
31025,969
31026,1062
31027,198
31028,1242
31029,344
31030,80
31031,592
31032,7265
31033,9966
31034,227
31035,4075
31036,1587
31037,1615
31038,664
31039,86
31040,35
31041,112
31042,2222
31043,137
31044,17006
31045,498
31046,12
31047,93
31048,3456
31049,592
31050,645
31051,472
31052,1590
31053,1302
31054,186
31055,173
31056,7127
31057,1520
31058,129
31059,114
31060,109
31061,195
31062,105
31063,168
31064,28
31065,3063
31066,4194
31067,41
31068,29
31069,26101
31070,446
31071,447
31072,68
31073,720
31074,289
31075,1249
31076,470
31077,619
31078,147
31079,4754
31080,1654
31081,7
31082,1110
31083,234
31084,1054
31085,253
31086,86
31087,317
31088,2887
31089,675
31090,369
31091,6005
31092,119
31093,943
31094,2859
31095,129
31096,179
31097,463
31098,1102
31099,409
31100,2371
31101,477
31102,227
31103,58
31104,677
31105,231
31106,2524
31107,5841
31108,265
31109,467
31110,645
31111,293
31112,189
31113,14377
31114,241
31115,58
31116,10784
31117,4406
31118,6689
31119,209
31120,745
31121,61
31122,107
31123,76
31124,392
31125,36
31126,411
31127,4
31128,856
31129,16
31130,85
31131,69
31132,66
31133,102
31134,85
31135,4753
31136,2224
31137,158
31138,250
31139,195
31140,187
31141,220
31142,234
31143,274
31144,719
31145,2959
31146,14
31147,668
31148,518
31149,39866
31150,7715
31151,871
31152,95
31153,412
31155,229
31156,366
31157,20100
31158,174
31159,476
31160,2440
31161,1300
31162,1117
31163,2649
31164,201
31165,6448
31166,291
31167,699
31168,130
31169,6982
31170,232
31171,290
31172,42
31173,266
31174,534
31175,610
31176,192
31177,135
31178,200
31179,312
31180,143
31181,2178
31182,5462
31183,315
31184,2048
31185,115
31186,2993
31187,12119
31188,5872
31189,223
31190,232
31191,100
31192,774
31193,1895
31194,174
31195,30
31196,242
31197,331
31198,103
31199,195
31200,78
31201,71
31202,6413
31203,9382
31204,79
31205,3161
31206,1320
31207,81
31208,320
31209,153
31210,1312
31211,703
31212,1918
31213,158
31215,465
31216,279
31217,71
31218,113
31219,448
31220,383
31221,56
31222,45
31223,41
31224,1182
31225,185
31226,81
31227,843
31228,2141
31229,706
31230,4501
31231,743
31232,8846
31233,1003
31234,443
31235,49
31236,71
31237,236
31238,482
31239,1636
31240,620
31241,295
31242,17
31243,67
31244,378
31245,188
31246,867
31247,1299
31248,6364
31249,1248
31250,680
31251,147
31252,1954
31253,2940
31254,4122
31255,322
31256,293
31258,242
31259,2089
31260,98
31261,1201
31262,429
31263,3231
31264,563
31265,256
31266,196
31267,62
31268,135
31269,1558
31270,1018
31271,2197
31272,63
31273,2919
31274,185
31275,161
31276,289
31277,1622
31278,313
31279,76
31280,395
31281,1323
31282,9309
31283,260
31284,1653
31285,773
31286,628
31287,3394
31288,317
31289,284
31290,33
31291,9361
31292,73
31293,2862
31294,85
31295,86
31296,435
31297,2206
31299,3804
31300,127
31301,129
31302,295
31303,3213
31304,452
31305,199
31306,93
31308,47
31309,232
31310,340
31311,1200
31312,35
31313,108
31314,378
31315,958
31316,497
31317,465
31318,200
31319,135
31320,951
31321,130
31322,66
31323,373
31324,2407
31325,185
31326,98
31327,205
31328,322
31329,208
31330,500
31331,305
31332,214
31333,87
31334,1327
31335,27
31336,637
31337,90
31338,788
31339,491
31340,290
31341,6241
31342,179
31343,61
31344,759
31345,2687
31346,1114
31347,166
31348,36
31349,911
31350,81
31351,5483
31352,219
31353,84
31354,51
31355,1789
31356,1897
31357,310
31358,3616
31359,66
31360,521
31361,512
31362,199
31363,215
31364,3099
31365,506
31366,679
31367,74
31368,240
31369,36
31370,138
31371,418
31372,460
31373,177
31374,1025
31375,3109
31376,105
31377,695
31378,77
31379,169
31380,525
31381,2561
31382,111
31383,1299
31384,1791
31385,197
31386,217
31387,129
31388,371
31389,4099
31390,2726
31391,454
31392,80
31393,166
31394,126
31395,24762
31396,3955
31397,52
31398,96
31399,2938
31400,93
31401,389
31402,908
31403,775
31404,102
31405,121
31406,814
31407,1241
31408,86
31409,2363
31410,4624
31411,996
31412,263
31413,520
31414,77
31415,80
31416,619
31417,8523
31418,954
31419,172
31420,2829
31421,4335
31422,94
31423,318
31424,19462
31425,439
31426,857
31427,934
31428,53
31429,2298
31430,600
31431,59
31432,39
31433,9832
31434,79
31435,956
31436,419
31437,83
31439,723
31440,69
31441,149
31442,555
31443,297
31444,135
31445,5950
31446,14730
31447,34
31448,475
31449,137
31450,543
31451,9652
31452,58
31453,137
31454,3659
31455,2627
31456,52
31457,794
31458,4939
31459,763
31460,4294
31461,288
31462,1989
31463,250
31464,327
31465,20
31466,807
31467,6269
31468,237
31469,129
31470,62
31471,383
31472,237
31473,436
31474,237
31475,1495
31476,921
31477,43
31478,1261
31479,61
31480,2312
31481,2101
31482,214
31483,11664
31484,2512
31485,118
31486,1571
31487,229
31488,11114
31489,394
31490,6777
31491,413
31492,551
31493,127
31494,178
31495,1300
31496,258
31497,2315
31498,38
31499,9555
31500,554
31501,439
31502,362
31503,1056
31504,224
31505,316
31506,13163
31507,1615
31508,34
31509,159
31510,143
31511,247
31512,896
31513,393
31514,59
31515,431
31516,1940
31517,2293
31518,592
31519,206
31520,116
31521,338
31522,60
31523,1755
31524,127
31525,592
31526,8497
31527,151
31528,130
31529,111
31530,245
31531,78
31532,91
31533,2324
31534,211
31535,706
31536,249
31537,185
31538,222
31539,63
31540,331
31541,3287
31542,209
31543,118
31544,219
31545,207
31546,128
31547,9725
31548,47
31549,21
31550,520
31551,579
31552,139
31553,1141
31554,241
31555,498003
31556,377
31557,28763
31558,402
31559,7
31560,470
31561,12339
31562,118
31563,1334
31564,144
31565,878
31566,517
31567,441
31568,267
31569,384
31570,308
31571,290
31572,2747
31573,3727
31574,3138
31575,1211
31576,358
31577,146
31578,967
31579,796
31580,1094
31581,1599
31582,4848
31583,1090
31584,6105
31585,1756
31586,562
31587,1629
31588,10112
31589,1438
31590,45
31591,79
31592,2114
31593,85
32001,722
32002,77
32003,44
32004,133
32005,328
32007,221
32008,73
32009,92
32010,89
32012,1119
32013,22518
32014,114
32015,90
32016,673
32017,133
32018,214
32019,521
32020,275
32021,75
32022,176
32023,104
32024,159
32025,160
32026,111
32027,1367
32028,104
32029,664
32030,129
32031,172
32032,323
32033,109
32034,56
32035,239
32036,657
32037,128
32038,208
32039,120
32040,137
32041,165
32042,139
32043,151
32044,302
32045,416
32046,199
32047,112
32048,90
32049,73
32050,95
32051,122
32052,138
32053,192
32054,381
32055,134
32056,45
32057,130
32058,39
32059,136
32060,215
32061,187
32062,166
32063,165
32064,397
32065,244
32066,253
32067,50
32068,136
32069,68
32070,207
32071,178
32072,50
32073,214
32075,232
32076,547
32077,86
32078,231
32079,1197
32080,145
32081,131
32082,354
32083,1015
32084,52
32085,173
32086,77
32087,127
32088,324
32089,240
32090,339
32091,361
32092,96
32093,103
32094,435
32095,592
32096,1670
32097,114
32098,328
32099,72
32100,162
32101,229
32102,219
32103,168
32104,160
32105,414
32106,928
32107,6478
32108,154
32109,196
32110,397
32111,49
32112,255
32113,89
32114,124
32115,325
32116,150
32117,854
32118,137
32119,3998
32120,431
32121,505
32122,346
32123,566
32124,186
32125,125
32126,162
32127,665
32128,207
32129,140
32130,218
32131,150
32132,5890
32133,262
32134,339
32135,135
32136,177
32138,152
32139,110
32140,72
32141,114
32142,139
32143,264
32144,72
32145,46
32146,272
32147,3008
32148,104
32149,1201
32150,213
32151,62
32152,332
32153,163
32154,110
32155,1158
32156,215
32157,193
32158,241
32159,552
32160,9227
32161,89
32162,1164
32163,291
32164,117
32165,222
32166,116
32167,312
32169,148
32170,141
32171,180
32172,294
32173,215
32174,220
32175,217
32176,122
32177,167
32178,77
32180,555
32181,246
32182,180
32183,228
32184,130
32185,150
32186,80
32187,123
32188,80
32189,106
32190,512
32191,145
32192,229
32193,238
32194,210
32195,45
32196,164
32197,221
32198,198
32199,187
32200,366
32201,338
32202,282
32203,253
32204,368
32205,105
32206,219
32207,340
32208,3687
32209,280
32210,744
32211,197
32212,212
32213,2152
32214,98
32215,151
32216,168
32217,58
32218,66
32219,311
32220,138
32221,236
32222,233
32223,60
32224,228
32225,101
32226,82
32227,789
32228,91
32229,63
32230,45
32231,433
32232,39
32233,1203
32234,332
32235,157
32236,60
32237,477
32238,85
32239,448
32240,63
32241,170
32242,1501
32243,266
32244,161
32245,145
32246,199
32247,308
32248,143
32249,2237
32250,77
32251,69
32252,1117
32253,537
32254,347
32255,151
32256,3445
32257,59
32258,232
32260,73
32261,379
32262,404
32263,126
32264,218
32265,109
32266,144
32267,111
32268,825
32269,504
32270,88
32271,292
32272,164
32273,171
32274,199
32275,44
32276,69
32277,114
32278,120
32279,711
32280,93
32281,105
32282,645
32283,282
32284,65
32285,571
32286,701
32287,79
32288,143
32289,240
32290,1178
32291,116
32292,393
32293,73
32294,73
32295,137
32296,2097
32297,383
32298,376
32299,101
32300,286
32301,884
32302,219
32303,63
32304,289
32305,418
32306,610
32307,2513
32308,109
32309,115
32310,117
32311,336
32312,672
32313,139
32314,73
32315,151
32316,109
32317,65
32318,106
32319,1416
32320,153
32321,273
32322,210
32323,104
32324,78
32325,129
32326,147
32327,85
32328,118
32329,161
32330,194
32331,1237
32332,121
32333,182
32334,1616
32335,444
32336,160
32337,73
